Gene,GSM00000
OBFC1,0
USP42,0
2010320M18RIK,0
GM15663,0
MDC1,0
FAM179B,0
AI195381,0
ZFP783,0
2810004N23RIK,0
RPL37RT,0
MIR5130,0
ZFP955A,0
MKL1,0
0610005C13RIK,0
A830080D01RIK,0
LRRC19,0
BC035044,0
RC3H1,0
ZSWIM6,0
CELF5,0
CCDC108,0
FBXW17,0
LOC102641402,0
DNAAF5,0
CISD3B,0
9130004C02RIK,0
AI854703,0
TMEM27,0
BC064078,0
C730049O14RIK,0
ZFP568,0
2310011E23RIK,0
GM19439,0
DIO3OS,0
A130040M12RIK,0
FYB,0
AU018091,0
AHSA2,0
SEPSECS,0
RANBP6,0
ZFP710,0
BC034090,0
C130071C03RIK,0
A230050P20RIK,0
GM5817,0
GM7969,0
BC023829,0
2310009A05RIK,0
KLHL17,0
TMEM141,0
GM40469,0
H2-AA,0
DOPEY1,0
PAQR7,0
E130218I03RIK,0
LOC102635075,0
PYHIN1,0
PISD-PS1,0
D430042O09RIK,0
FAM105A,0
SMIM5,0
1700007L15RIK,0
2700060E02RIK,0
AI464131,0
RGAG4,0
FAM193A,0
LOC102641872,0
MIR124A-1HG,0
GM29782,0
ZFP653,0
FAM213A,0
RAP1B,0
SNHG8,0
0610030E20RIK,0
GLTSCR1L,0
D630029K05RIK,0
AW413774,0
A630033H20RIK,0
AI426330,0
1810011O10RIK,0
BB319198,0
2610528A11RIK,0
GM1821,0
LOC664787,0
TRIM30D,0
3830612M24,0
AI448005,0
PANTR1,0
GM19935,0
C920006O11RIK,0
AI661384,0
AI480526,0
AI448984,0
GM9776,0
GM15793,0
TYW3,0
VIMP,0
SMEK1,0
FIRRE,0
5031439G07RIK,0
BC100530,0
E130114P18RIK,0
LOC106740,0
2310009B15RIK,0
GM4802,0
LOC102643254,0
D830012I24RIK,0
LOC102641248,0
GM7694,0
BC147527,0
A330009N23RIK,0
D430041D05RIK,0
GM11478,0
GM6600,0
RPL32L,0
CD300A,0
GM14964,0
C030034I22RIK,0
FBXL19,0
TMEM181C-PS,0
B830032F12,0
LOC100135765,0
PNMAL2,0
GM13205,0
GM20621,0
1110059G02RIK,0
MRPL22,0
LRRC16B,0
SNHG12,0
LOC102642233,0
GM15706,0
AW011738,0
GM266,0
A830010M20RIK,0
ADAM6B,0
ADAM6A,0
4930481A15RIK,0
SDE2,0
C730029A08RIK,0
GM20559,0
ATAD2,0
AI314180,0
LPPOS,0
C030046G05,0
2310075K07RIK,0
2900052N01RIK,0
B230214O09RIK,0
D830044I16RIK,0
GM15523,0
BC025920,0
GM10419,0
ZSCAN20,0
B230307C23RIK,0
4732440D04RIK,0
B830017H08RIK,0
APELA,0
WFDC15A,0
2810001A02RIK,0
STARD9,0
1810058I24RIK,0
5730559C18RIK,0
5530601H04RIK,0
2700094K13RIK,0
GM10374,0
2700079J08RIK,0
2900076A07RIK,0
ZBTB12,0
ZFP982,0
C330006P03RIK,0
LOC102633979,0
1700097N02RIK,0
IPO4,0
1600020E01RIK,0
B430105G09RIK,0
1700025G04RIK,0
BC049762,0
9530026P05RIK,0
OOSP3,0
1700016G14RIK,0
GM996,0
8030462N17RIK,0
A630026N12RIK,0
BB144871,0
TMEM194,0
GM35744,0
LOC102632463,0
GM11346,0
GM29695,0
1700012O15RIK,0
IGF1IT,0
BC048546,0
SNHG6,0
4833438C02RIK,0
WFDC17,0
DDX58,0
4932441J04RIK,0
ZNF41-PS,0
FAM26F,0
BB182297,0
ZFP811,0
1700016K19RIK,0
2410004I01RIK,0
CETN4,0
D630045M09RIK,0
AIRN,0
GM11772,0
AI415730,0
AW047730,0
TCTEX1D4,0
GM11744,0
B130024G19RIK,0
AI846148,0
1810032O08RIK,0
1700011M02RIK,0
ALDH9A1,0
E130308A19RIK,0
ELMOD3,0
OOG3,0
OBOX5,0
GM7367,0
LOC101055915,0
SNHG4,0
GM5451,0
1810010D01RIK,0
LOC101056140,0
A630095E13RIK,0
GAREM,0
FAM63B,0
FAM26D,0
ZUFSP,0
NOTCH4,0
CYPT10,0
A930035D04RIK,0
TSSC1,0
TMEM179B,0
SNHG14,0
GM15772,0
LYZ1,0
TRIM43A,0
FAM25C,0
A930017M01RIK,0
LOC102641458,0
D630039A03RIK,0
2210408K08RIK,0
CCDC63,0
A630052C17RIK,0
GM6644,0
OOG2,0
GM7056,0
10-Sep,0
ZFP420,0
LOC102642647,0
SPRR2A2,0
A730089K16RIK,0
BC051142,0
5330438D12RIK,0
2700081O15RIK,0
LOC102641402,0
C230091D08RIK,0
ZCCHC5,0
GPR183,0
GM11545,0
SGOL2A,0
ZFP865,0
1700015E13RIK,0
ZCCHC11,0
4933427D06RIK,0
GM3515,0
4933405O20RIK,0
2410089E03RIK,0
AA388235,0
BC037039,0
ZFP750,0
BC028454,0
TRMT61B,0
ZFP513,0
5230400M03RIK,0
YY2,0
AF529169,0
GM14586,0
B430306N03RIK,0
GM7040,0
GM2694,0
MRGPRB1,0
SNHG7,0
2810408I11RIK,0
D3ERTD254E,0
4932422M17RIK,0
ZFP772,0
AI503301,0
2810427A07RIK,0
B230209E15RIK,0
1110034G24RIK,0
PYDC4,0
DTNB,0
FAM35A,0
D430020J02RIK,0
ALS2CR11,0
AU021092,0
IRS3,0
ZFP948,0
E430014B02RIK,0
OMT2A,0
GIMAP9,0
AW557046,0
NAA11,0
1700013D24RIK,0
GM31445,0
6720422M22RIK,0
MORF4L1B,0
HBB-BH1,0
AIM1L,0
GM38520,0
PLCXD1,0
LOC102641618,0
FAM46A,0
ZFP799,0
D030029J20RIK,0
C920009B18RIK,0
D530037H12RIK,0
4930539E08RIK,0
AI314760,0
TLR12,0
SHC2,0
AU040096,0
7030407O06RIK,0
ZFP324,0
C530045E16RIK,0
LOC102635645,0
1700003E24RIK,0
7-Sep,0
LOC102643207,0
AP1S2,0
PAPD7,0
1700047M11RIK,0
AU019823,0
ZFP384,0
GM26853,0
GM9222,0
A130071D04RIK,0
2310067E19RIK,0
GM7429,0
10-Mar,0
BB236558,0
GM10033,0
VMN2R103,0
C230085N15RIK,0
LOC552906,0
GM12500,0
GM5089,0
CXCL3,0
GM4871,0
GM21685,0
FAM109B,0
A830018L16RIK,0
D2ERTD612E,0
AU022252,0
FAM178A,0
2010315B03RIK,0
C130046K22RIK,0
SMKR-PS,0
TCHP,0
SLC2A4RG-PS,0
AA545190,0
12-Sep,0
9230108I15RIK,0
9330182L06RIK,0
BC065397,0
TMPRSS11G,0
4930525G20RIK,0
ZFP229,0
MED9OS,0
SPANXN4,0
GM19325,0
2610319H10RIK,0
4933439C10RIK,0
SPINK10,0
DDX11,0
NEBL,0
GM13102,0
AB124611,0
1700029I15RIK,0
RPS17,0
GM11964,0
BC048679,0
9930021J03RIK,0
GM38491,0
GM5879,0
A730054J21RIK,0
5830411N06RIK,0
1700001G11RIK,0
PRR22,0
1500017E21RIK,0
CKS1BRT,0
CRYZ,0
AI507597,0
2510039O18RIK,0
1500011K16RIK,0
GM12942,0
9330159F19RIK,0
A530016L24RIK,0
GM10638,0
A530058N18RIK,0
A930006K02RIK,0
A230058F20RIK,0
GM26782,0
C80068,0
GM7544,0
A930025H08RIK,0
D5WSU152E,0
1700016P04RIK,0
LOC102642137,0
6330509M05RIK,0
DLX6OS1,0
D10ERTD755E,0
GM19395,0
HIST2H2AA2,0
RMST,0
GM10512,0
FTX,0
A530079E22RIK,0
GM1070,0
4930515G01RIK,0
ZFP389,0
ZFP616,0
A130014A01RIK,0
6430537K16RIK,0
1700012D14RIK,0
A430102J17RIK,0
GM29771,0
1700007J24RIK,0
A230056P14RIK,0
6030419C18RIK,0
PRL3D2,0
SPRR2A2,0
D10BWG1070E,0
GM15698,0
GM9866,0
5430416N02RIK,0
ZXDA,0
A930009L07RIK,0
E230013L22RIK,0
A930012O16RIK,0
ELDR,0
GM29727,0
H2-T9,0
GM36457,0
D2ERTD640E,0
TTLL8,0
A930018M24RIK,0
GM9999,0
SP3OS,0
GM20199,0
ZFP658,0
D17WSU92E,0
BEND7,0
GM35491,0
C85445,0
GM2769,0
RHOX4B,0
BB211804,0
A730082K24RIK,0
LHX1OS,0
D15ERTD509E,0
GPR137B-PS,0
9530010C24RIK,0
FRS3OS,0
LOC102634887,0
D930023I05RIK,0
PNMAL1,0
GM5112,0
ZFP975,0
GM15577,0
B230216N24RIK,0
A630012P03RIK,0
GM33298,0
D230040J21RIK,0
4932439E07RIK,0
GM6150,0
GM20052,0
D630036G22RIK,0
GM26760,0
BC048671,0
4930444F02RIK,0
BC048507,0
MIR682,0
CAPZA1,0
GM20269,0
GM10857,0
AI506816,0
AA415398,0
5830444B04RIK,0
1700066D14RIK,0
4833423E24RIK,0
E130311K13RIK,0
PARTICL,0
1110064A23RIK,0
A930007A09RIK,0
1700040D17RIK,0
GAREML,0
E230008J23RIK,0
1110020A21RIK,0
B930053N05RIK,0
6330403L08RIK,0
RLTPR,0
ZFP526,0
LOC548102,0
D130062J10RIK,0
GM13446,0
GM2102,0
GM16835,0
UGT2B35,0
GM17388,0
LOC553090,0
5930403N24RIK,0
9630023C09RIK,0
LOC100862324,0
ADAM6A,0
GM7111,0
A430027H14RIK,0
GM11681,0
6430571L13RIK,0
UBTFL1,0
4930466K18RIK,0
E230008O15RIK,0
GM29811,0
4930570G19RIK,0
D5ERTD579E,0
9330121K16RIK,0
BB070754,0
A330106F07RIK,0
C230034O21RIK,0
GM33397,0
GM15941,0
GM17308,0
GM31981,0
5830453J16RIK,0
D830026I12RIK,0
GM21762,0
C330018D20RIK,0
9630013A20RIK,0
2310015A10RIK,0
PRAMEL7,0
AU015263,0
GM4951,0
FCOR,0
LOC102642406,0
8430426J06RIK,0
ZFP941,0
A330008L17RIK,0
9330102E08RIK,0
D630023F18RIK,0
C030013E06RIK,0
GM15867,0
GM9878,0
A730056I06RIK,0
AU021025,0
GM9861,0
GM3458,0
B430316J06RIK,0
BE949265,0
E030042N06RIK,0
BC046401,0
GM1995,0
2310010J17RIK,0
1700071A11RIK,0
CRXOS,0
4930515I15,0
D14ERTD725E,0
E330013P04RIK,0
BC026600,0
D930003E18RIK,0
2310043L19RIK,0
A330043J11RIK,0
4631423B10RIK,0
GM38654,0
PAUPAR,0
GM5126,0
RBX1,0
E430022K19RIK,0
GM9918,0
6330549D23RIK,0
3632454L22RIK,0
A430061O12RIK,0
GM28523,0
BC030870,0
MIRG,0
D030018L15RIK,0
D7ERTD413E,0
B130019D13RIK,0
D630045J12RIK,0
GM8140,0
B230334C09RIK,0
BC037704,0
BB116930,0
PIGZ,0
H60A,0
GM34006,0
1700010B09RIK,0
ZFP974,0
1700003F12RIK,0
MIR1199,0
E430024I08RIK,0
3110039M20RIK,0
A930024E05RIK,0
CYP2J11,0
ABHD11OS,0
A630001G21RIK,0
AA408650,0
9330133O14RIK,0
2310034G01RIK,0
DGKEOS,0
A830039H05RIK,0
GLTSCR1,0
OBOX6,0
NRP,0
5830428M24RIK,0
AU041474,0
PTCHD2,0
GM10010,0
D13ERTD666E,0
GM30473,0
MB21D1,0
C130068B02RIK,0
5830435N17RIK,0
AI195470,0
GM11716,0
C130013H08RIK,0
G530011O06RIK,0
SNORD89,0
SNORD7,0
1700028E10RIK,0
KCTD12B,0
LNCPPARA,0
GM12371,0
9530051E23RIK,0
GM16226,0
GM38440,0
D19ERTD409E,0
A130004G07RIK,0
GM5083,0
E030016H06RIK,0
PAX6OS1,0
GM10501,0
ZFP735,0
4930504O13RIK,0
B930068K11RIK,0
5430414B19RIK,0
D6ERTD474E,0
GM36839,0
D9ERTD26E,0
AU041480,0
GM10575,0
GM14022,0
C430002N11RIK,0
C80258,0
D3ERTD508E,0
DCDC2B,0
AU019752,0
9630002D21RIK,0
B230334L07RIK,0
GM11985,0
HMGA2-PS1,0
GM17597,0
D330005C11RIK,0
GM2590,0
9130221L21RIK,0
B430203I24RIK,0
4930407I10RIK,0
8030494B02RIK,0
GM19929,0
GM19651,0
AU042410,0
A230107N01RIK,0
BB114814,0
GM4876,0
A430010J10RIK,0
4933430I17RIK,0
B230217O12RIK,0
GM31765,0
A130012E19RIK,0
LOC102636733,0
GM11476,0
GM364,0
AI746446,0
AU022297,0
AU021720,0
BMP8B,0
C130081A10RIK,0
C630001G18RIK,0
6430604M11RIK,0
AA407881,0
5930433N17RIK,0
B230214N19RIK,0
AI413759,0
AI131651,0
B020011L13RIK,0
LOC105242891,0
GM39559,0
4833422C13RIK,0
1700052I22RIK,0
1700054K19RIK,0
B830007D08RIK,0
1700029M03RIK,0
DLX6OS3,0
5730526G10RIK,0
GM2832,0
ELP6,0
ZFP27,0
H2-OB,0
1700065I16RIK,0
D630004K10RIK,0
A230051N06RIK,0
GM31539,0
IDI2,0
AI836737,0
6720489N17RIK,0
A530047J11RIK,0
GM17619,0
FAM179A,0
H2-EB2,0
D030063E12,0
2900093K20RIK,0
9130208D14RIK,0
GM19773,0
4732460I02RIK,0
LOC102631979,0
GM15471,0
1700096K18RIK,0
9130604C24RIK,0
GM15708,0
BC030308,0
LOC552874,0
9030203C11RIK,0
ZFP652OS,0
AIRN,0
LOC552909,0
9330121J05RIK,0
ZFP983,0
AW111846,0
LOC102635948,0
GM4926,0
AI225934,0
A330102I10RIK,0
4732491K20RIK,0
GM15972,0
GM12800,0
GM9954,0
D2ERTD210E,0
GM13032,0
LOC102642578,0
4930532J02RIK,0
GM26844,0
DDX43,0
5930430L01RIK,0
A130001G05RIK,0
GM15050,0
GM33248,0
GM35377,0
AW124847,0
1700023F02RIK,0
1110038B12RIK,0
4930451I11RIK,0
9330159M07RIK,0
LOC102640771,0
TUSC5,0
AI463170,0
5430414B12RIK,0
RPTOROS,0
9330156P08RIK,0
D18ERTD232E,0
GM19345,0
GM839,0
2900016J10RIK,0
GM10336,0
SMC2OS,0
C76132,0
D3ERTD229E,0
AU044157,0
C230006B20,0
GM15527,0
D330050G23RIK,0
GM31437,0
4930451G09RIK,0
9530020O07RIK,0
C330024D21RIK,0
E330037M01RIK,0
2810454H06RIK,0
GM19521,0
6030487A22RIK,0
C230076A16RIK,0
9530059O14RIK,0
GM14204,0
A130019P10RIK,0
4-Mar,0
D230019N24RIK,0
D5ERTD163E,0
9630013D21RIK,0
4930403D09RIK,0
2010001A14RIK,0
A930005H10RIK,0
GM21283,0
4930513N10RIK,0
PLATR4,0
TRAV6-3,0
2010320O07RIK,0
GM33465,0
LOC100502835,0
GM34292,0
6820408C15RIK,0
KRTAP4-1,0
TRIM56,0
LOC552911,0
A230061C15RIK,0
4930474N05RIK,0
5930412G12RIK,0
C80143,0
LOC552904,0
9430034N14RIK,0
AU018740,0
E030047P09RIK,0
GM6556,0
C030017B01RIK,0
5930405F01RIK,0
C79798,0
AU045094,0
9430029E18RIK,0
GAD1OS,0
BC030343,0
C76554,0
AU021933,0
GM30777,0
C79329,0
CSRP2BP,0
6430501K19RIK,0
AU044856,0
TTC41,0
D2ERTD112E,0
LOC102641136,0
C530030P08RIK,0
GM17767,0
C820005J03RIK,0
LOC102641489,0
A630035D09RIK,0
GM10710,0
2810002D19RIK,0
C130070B15RIK,0
C130023C23RIK,0
A330068G13RIK,0
A130009I22RIK,0
6030445D17RIK,0
C130050O18RIK,0
GM11754,0
4930558J18RIK,0
GM4491,0
C86753,0
9330184L24RIK,0
D230044B12RIK,0
A230048O21RIK,0
GM40466,0
GM9930,0
C530014P21RIK,0
GM17244,0
KCNQ1OT1,0
GM38448,0
LOC328066,0
AU015603,0
GM5485,0
GM7967,0
C130079B09RIK,0
A630014C17RIK,0
GM16364,0
4930414N06RIK,0
AW049021,0
GM29514,0
E130107B13RIK,0
D3ERTD547E,0
C80120,0
6430537I21RIK,0
AU015680,0
UNC45BOS,0
D9ERTD596E,0
GM12689,0
STAMOS,0
GM33738,0
6530402F18RIK,0
GM8267,0
AW493563,0
LOCKD,0
GM10804,0
GM19576,0
9430051O21RIK,0
1700061N14RIK,0
9530006C21RIK,0
AI317158,0
2410022M11RIK,0
GM15958,0
LOC102637763,0
6030422H21RIK,0
GM2629,0
A930009A15RIK,0
LOC100503594,0
GM9484,0
1700099I09RIK,0
1700008F19RIK,0
1700052M09RIK,0
1700018G05RIK,0
1810044D09RIK,0
GM31266,0
PRL7A1,0
1700063J08RIK,0
FAM101A,0
GM6377,0
TEX24,0
4930447M23RIK,0
2410003I16RIK,0
SNUPN,0
PDDC1,0
E430010N07RIK,0
4933416C03RIK,0
9530082P21RIK,0
ZFP184,0
TMF1,0
TRIM65,0
AW987390,0
GM17399,0
CASZ1,0
A230065H16RIK,0
AU015791,0
2500002B13RIK,0
D630004N19RIK,0
GM12863,0
A530030E21RIK,0
BC030500,0
LOC101056011,0
LOC552876,0
GM20324,0
AA986695,0
AW556556,0
GM20081,0
AI314604,0
2310076G05RIK,0
WHSC1L1,0
GM14321,0
GM11563,0
8030451A03RIK,0
GM32461,0
AU022434,0
D430033H22RIK,0
GM35878,0
AI449212,0
G730007D18RIK,0
AI451458,0
TNFSF13OS,0
1700048M11RIK,0
JPX,0
BC028454,0
D230040A04RIK,0
E030030I06RIK,0
A930041H05RIK,0
D2ERTD48E,0
A230071A22RIK,0
9430053O09RIK,0
GM13238,0
GM11342,0
A430028G04RIK,0
AU018552,0
BB283564,0
AI480624,0
GM39121,0
C78893,0
LOC552908,0
GM8369,0
GM36343,0
AI616248,0
C530025M09RIK,0
GM35915,0
GM9054,0
ERCC2,0
GPR150,0
GM35792,0
AI662175,0
GM26910,0
4933402J07RIK,0
VMN2R84,0
DEFB45,0
A530053G22RIK,0
BB212172,0
AW060742,0
LOC102638888,0
GM3916,0
LOC553096,0
ZFP640,0
GM13057,0
1700031L13RIK,0
BC029214,0
9430091N11RIK,0
B230325K18RIK,0
LOC102636686,0
AA409587,0
BECN2,0
4832406H04RIK,0
D2ERTD127E,0
GM20083,0
GM20362,0
FAM196B,0
SRRM4OS,0
4930519H02RIK,0
GM15866,0
A730020M07RIK,0
B130034C11RIK,0
9230104K21RIK,0
D9WSU90E,0
5830454E08RIK,0
D930001B02,0
A030014E15RIK,0
BC048562,0
D8ERTD82E,0
W91776,0
2610027H17RIK,0
1810064F22RIK,0
D2ERTD501E,0
C79845,0
PPIP5K1,0
GM27230,0
D14ERTD574E,0
MKLN1OS,0
GM9648,0
D9ERTD306E,0
D14ERTD24E,0
C130090I23RIK,0
DXERTD11E,0
C79242,0
C78662,0
C77406,0
5830473C10RIK,0
D2ERTD623E,0
C030044O21RIK,0
GM30853,0
GM5124,0
C77681,0
D12ERTD123E,0
6430590A07RIK,0
C77609,0
C730027H18RIK,0
GM10421,0
GM26588,0
C78878,0
GM10785,0
9330111N05RIK,0
A530020G20RIK,0
B230220N19RIK,0
PANCT2,0
TNFRSF22,0
GM4274,0
GM2115,0
C79122,0
4930592C13RIK,0
C730036E19RIK,0
C77798,0
C920008N22RIK,0
GM13483,0
GM10523,0
ZFP563,0
1500009L16RIK,0
D1ERTD273E,0
C77874,0
D9ERTD12E,0
0610040F04RIK,0
LOC102643251,0
1700064N11RIK,0
TRIM5,0
GM32688,0
C76938,0
GM32960,0
GM2099,0
GM4665,0
D130037M23RIK,0
GM38434,0
AI845619,0
GM32926,0
ZFP119B,0
C030013G03RIK,0
AA511254,0
1700071K01RIK,0
LOC108168049,0
A130086G11RIK,0
9430030N17RIK,0
GM10482,0
GM16055,0
A730091E23RIK,0
GM17494,0
8030497I03RIK,0
IFI203,0
GM39954,0
D15ERTD30E,0
GM19990,0
GM11691,0
D4ERTD669E,0
4933411D12RIK,0
A830052D11RIK,0
C130075A20RIK,0
AU045717,0
C79818,0
C130026L21RIK,0
GM26806,0
GM31875,0
AU023386,0
4732423E21RIK,0
9430064I24RIK,0
GM32444,0
GM11627,0
1700011B04RIK,0
AW061147,0
C79709,0
C81608,0
C77190,0
D12ERTD247E,0
C77027,0
C76555,0
2010109K09RIK,0
C79452,0
G730013B05RIK,0
GM19818,0
AU022052,0
AU020147,0
D9ERTD241E,0
C80865,0
D6ERTD160E,0
C80060,0
GM31718,0
130004C03,0
B930036G03RIK,0
C78344,0
GM31674,0
A830091E24,0
GM26911,0
GM19648,0
GM2381,0
B230369F24RIK,0
GM31679,0
GM11738,0
D130084N16RIK,0
AI839979,0
GM12992,0
6030439D06RIK,0
9930031P18RIK,0
BB031773,0
D130012P04RIK,0
D830046C22RIK,0
4930562C15RIK,0
A730059M13RIK,0
LOC105247423,0
9630021D06RIK,0
GM6936,0
GM9796,0
A230070E04RIK,0
LOC102639568,0
LOC432459,0
TCRA,0
6030438J01,0
9130221J17RIK,0
A830010M09RIK,0
GM4132,0
TMEM202,0
GM14133,0
5930430O07RIK,0
GM19461,0
FGF2OS,0
GM13398,0
VAX2OS,0
D5ERTD121E,0
GM4349,0
GM16233,0
9630050E16RIK,0
D130009B15RIK,0
4932435O22RIK,0
AU019754,0
LOC102641080,0
GM3134,0
D6ERTD47E,0
FSBP,0
GM15666,0
D130043K22RIK,0
D1ERTD646E,0
GM20383,0
FAM162A,0
D030028M11RIK,0
C77614,0
A230065C20RIK,0
BB557941,0
GM2990,0
A430033K04RIK,0
A930012N16RIK,0
BB045044,0
D6ERTD490E,0
AU021001,0
D13ERTD94E,0
C76434,0
C78513,0
4931432P07RIK,0
C79741,0
C87122,0
GM15239,0
D5ERTD525E,0
D8ERTD67E,0
AU022680,0
GM5141,0
AU022084,0
GM15511,0
GM30702,0
GM16630,0
A230055J12RIK,0
D630033O11RIK,0
C79130,0
D8ERTD572E,0
C130080G10RIK,0
C77691,0
C79562,0
D7ERTD495E,0
AU022238,0
D3ERTD34E,0
GM20556,0
GM38462,0
E330022O07,0
1110032F04RIK,0
C130009A20RIK,0
GM2164,0
GM5148,0
LOC102641500,0
LOC100862268,0
LOC102633357,0
GM10941,0
AI849538,0
GM15850,0
2310040G24RIK,0
GM19723,0
DXERTD242E,0
AA617406,0
AI043046,0
GM38396,0
AA414992,0
GM12888,0
AU020745,0
LOC102642479,0
1700086O06RIK,0
GM26519,0
ZFP882,0
9530003O04RIK,0
GM35216,0
E030011O05RIK,0
2510003B16RIK,0
OTX2OS1,0
GM10034,0
AU022332,0
GM30752,0
2900046B09RIK,0
BC068281,0
D5WSU148E,0
GM3609,0
GM13648,0
FAM196A,0
RAP1GAPOS,0
COX8C,0
1700010H22RIK,0
1700012P22RIK,0
TRIM12C,0
RIMBP3,0
AU023762,0
9030619P08RIK,0
ZFP936,0
EVI2A,0
GM6225,0
6430573F11RIK,0
GM19696,0
6330408A02RIK,0
9830004L10RIK,0
9230110C19RIK,0
OLFR976,0
AI790276,0
C530005A16RIK,0
C130073F10RIK,0
AU040972,0
GM36307,0
AI465300,0
E130014H10RIK,0
A830021K08RIK,0
LOC102638940,0
6030407O03RIK,0
GM9,0
B930059L03RIK,0
GM2137,0
D830025C05RIK,0
B930098A02RIK,0
AU015836,0
6330415G19RIK,0
2610027K06RIK,0
2900056L01RIK,0
AA914427,0
ZFP939,0
1700034H15RIK,0
AI847159,0
DNAL1,0
LOC102634683,0
G630016G05RIK,0
DNAJC25,0
GM15417,0
PLATR22,0
E330017L17RIK,0
AW742635,0
A430108G06RIK,0
GM11544,0
9230112E08RIK,0
GM17508,0
GM10700,0
E330020D12RIK,0
GM9895,0
GM38525,0
C030013C21RIK,0
GM8579,0
AI662501,0
AY702103,0
GM38485,0
2900046D03RIK,0
AW552393,0
GM38910,0
AW495222,0
SMIM6,0
GM38522,0
AW555355,0
ICT1,0
GM40438,0
C130012C08RIK,0
GM41959,0
AI853106,0
D7ERTD143E,0
BC028471,0
4930551A22RIK,0
SERPINA4-PS1,0
A430093F15RIK,0
LOC102639888,0
GM35403,0
D630024D03RIK,0
MIR670HG,0
D2ERTD173E,0
GM34125,0
GM31690,0
C230066G23RIK,0
SLFN10-PS,0
C030040A22RIK,0
C77058,0
AI844869,0
A830005F24RIK,0
RRP7A,0
D14ERTD426E,0
B130040O20RIK,0
E230032D23RIK,0
D330040H18RIK,0
9630030I15RIK,0
GM12359,0
GM36401,0
C77648,0
GM10392,0
D930002L09RIK,0
9030425P06RIK,0
C77534,0
D030007L05RIK,0
A130078K24RIK,0
A130009E19RIK,0
AA645497,0
BC059050,0
AI462521,0
GM14005,0
GM2022,0
GM15122,0
AI429363,0
D530039A21RIK,0
1600025M17RIK,0
GM28777,0
BB166591,0
1700066J03RIK,0
GM8273,0
AI481207,0
GM6590,0
2810030D12RIK,0
1700061F12RIK,0
E530011L22RIK,0
GM15408,0
GM35161,0
4930592I03RIK,0
E230016M11RIK,0
GM10309,0
LOC553089,0
B830004H01RIK,0
GM30238,0
BC030499,0
TEDDM2,0
GM38532,0
ASTX3,0
A130004G11RIK,0
GM17739,0
AL023051,0
C77673,0
GM34996,0
BC037032,0
GM17250,0
AI316844,0
GM15234,0
BC059841,0
4732490B19RIK,0
GM19589,0
AA408456,0
FAM212B,0
E130317F20RIK,0
A330001L22RIK,0
D2WSU107E,0
C230073G13RIK,0
1700095A13RIK,0
D430040D24RIK,0
2700005E23RIK,0
4930417H01RIK,0
1700120C14RIK,0
AU015723,0
C76876,0
8030474K03RIK,0
AU022054,0
2900041M22RIK,0
D17ERTD96E,0
D15ERTD180E,0
C85328,0
OLFR75-PS1,0
C86090,0
C76793,0
C78532,0
GM15423,0
GM13261,0
GM9946,0
C87487,0
D15ERTD529E,0
C76872,0
GM10776,0
C87312,0
D13ERTD297E,0
D12ERTD125E,0
E230006M18RIK,0
C76751,0
AU015438,0
AU022697,0
D3ERTD740E,0
C79015,0
AU022852,0
AU015621,0
AU017263,0
D18ERTD289E,0
D1ERTD705E,0
AU022138,0
GM31087,0
GM1305,0
C80198,0
GM10839,0
D11ERTD729E,0
4732419C18RIK,0
D5ERTD566E,0
C76411,0
AU024605,0
C79017,0
D1ERTD83E,0
GM34940,0
E130002L11RIK,0
C79870,0
C77626,0
AU023617,0
C230007H23RIK,0
C77649,0
AI120166,0
GM7420,0
A230038B01RIK,0
C77651,0
C79491,0
AU019157,0
AU015536,0
ABCA16,0
D11ERTD518E,0
D7ERTD783E,0
D16ERTD6E,0
D8ERTD317E,0
C79246,0
C80893,0
AU015247,0
AU022537,0
9230102K24RIK,0
D1ERTD228E,0
GM34303,0
GM33560,0
GM15506,0
D7ERTD526E,0
D16ERTD778E,0
D19ERTD744E,0
AU022706,0
GM19816,0
A530064N14RIK,0
GM36463,0
D7ERTD661E,0
AU021977,0
A830082N09RIK,0
D8ERTD107E,0
AA407111,0
A530083I20RIK,0
AU022804,0
B230219N05RIK,0
GM10399,0
C81001,0
LOC102643228,0
9630001P10RIK,0
LOC102634319,0
GM4117,0
D10ERTD494E,0
D7ERTD523E,0
9130019O22RIK,0
D8ERTD575E,0
C77631,0
C79595,0
ZFP53,0
AU021745,0
OLFR315,0
BC023969,0
C130030K03RIK,0
AU019796,0
D10ERTD533E,0
B130065D12RIK,0
C530044C16RIK,0
GM41810,0
AU022531,0
D17ERTD763E,0
D10ERTD638E,0
GM3055,0
C80154,0
B230311B06RIK,0
VMN2R29,0
C230037L18RIK,0
GM14033,0
GM36617,0
1700047I17RIK2,0
C78888,0
GM31913,0
AI851613,0
B230359F08RIK,0
A230072C01RIK,0
GM38983,0
KIF27,0
C77494,0
B230303A05RIK,0
GM11783,0
GM14285,0
GM20740,0
D11ERTD80E,0
GM732,0
GM5142,0
GM19937,0
A530021J07RIK,0
D2ERTD282E,0
D3ERTD270E,0
GM10451,0
GM36741,0
D7ERTD187E,0
C77805,0
C79685,0
AU022255,0
GM715,0
C79601,0
GM4432,0
AY512915,0
AA407107,0
AW061096,0
2310039F13RIK,0
GM26611,0
AI844685,0
0610040B10RIK,0
RSPH10B,0
GM12596,0
2900009J06RIK,0
9130204L05RIK,0
GM33727,0
GM29538,0
AI447881,0
BC031361,0
4930406D18RIK,0
